ID,Title,Category,Version,Type,Difficulty,Level,TAP,HOLD,SLIDE,TOUCH,BREAK,Magnitude
5479,青春コンプレックス,POPS＆アニメ,BUDDiES,DX,EXPERT,10,414,76,84,25,27,978
5480,青春コンプレックス,POPS＆アニメ,BUDDiES,DX,MASTER,11+,532,49,121,23,98,1506
5481,青春コンプレックス,POPS＆アニメ,BUDDiES,DX,Re:MASTER,13+,708,45,119,35,54,1460
5482,さくゆいたいそう,POPS＆アニメ,BUDDiES,DX,BASIC,2,124,16,6,14,3,203
5483,さくゆいたいそう,POPS＆アニメ,BUDDiES,DX,ADVANCED,6,269,24,2,26,14,419
5484,さくゆいたいそう,POPS＆アニメ,BUDDiES,DX,EXPERT,9+,421,50,29,15,23,738
5485,さくゆいたいそう,POPS＆アニメ,BUDDiES,DX,MASTER,12+,381,129,69,41,61,1192
5486,バグ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,4,145,17,7,8,11,263
5487,バグ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,7,278,50,6,24,8,460
5488,バグ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,413,80,36,19,70,1050
5489,バグ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,11+,389,134,107,28,55,1281
5490,バグ,niconico＆ボーカロイド,BUDDiES,DX,Re:MASTER,13+,705,71,101,23,89,1618
5491,アルカンシエル,ゲーム＆バラエティ,BUDDiES,DX,BASIC,4,148,18,5,12,3,226
5492,アルカンシエル,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7,251,32,6,26,6,389
5493,アルカンシエル,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,10+,394,57,39,18,29,788
5494,アルカンシエル,ゲーム＆バラエティ,BUDDiES,DX,MASTER,12+,488,51,56,31,44,1009
5495,Mystic Parade,maimai,BUDDiES,DX,BASIC,3,125,13,6,13,8,222
5496,Mystic Parade,maimai,BUDDiES,DX,ADVANCED,7,242,18,8,27,10,379
5497,Mystic Parade,maimai,BUDDiES,DX,EXPERT,10,429,44,44,15,50,914
5498,Mystic Parade,maimai,BUDDiES,DX,MASTER,13,681,46,82,24,63,1358
5499,Cry Cry Cry,maimai,BUDDiES,DX,BASIC,2,93,10,7,18,7,187
5500,Cry Cry Cry,maimai,BUDDiES,DX,ADVANCED,6,232,12,14,27,8,365
5501,Cry Cry Cry,maimai,BUDDiES,DX,EXPERT,9+,242,88,32,38,32,712
5502,Cry Cry Cry,maimai,BUDDiES,DX,MASTER,12+,523,57,68,42,16,963
5503,ノンブレス・オブリージュ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,109,9,4,16,3,170
5504,ノンブレス・オブリージュ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,7,227,11,8,25,8,338
5505,ノンブレス・オブリージュ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,241,38,26,25,15,495
5506,ノンブレス・オブリージュ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13,102,281,39,15,28,936
5507,Latent Kingdom,maimai,BUDDiES,DX,BASIC,6,205,18,9,29,8,337
5508,Latent Kingdom,maimai,BUDDiES,DX,ADVANCED,8,377,30,12,17,4,510
5509,Latent Kingdom,maimai,BUDDiES,DX,EXPERT,12+,530,99,39,46,68,1231
5510,Latent Kingdom,maimai,BUDDiES,DX,MASTER,14+,984,45,124,64,154,2280
5511,星界ちゃんと可不ちゃんのおつかい合騒曲,niconico＆ボーカロイド,BUDDiES,DX,BASIC,5,189,16,6,23,5,287
5512,星界ちゃんと可不ちゃんのおつかい合騒曲,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,8,314,23,6,16,10,444
5513,星界ちゃんと可不ちゃんのおつかい合騒曲,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,11+,475,58,80,43,51,1129
5514,星界ちゃんと可不ちゃんのおつかい合騒曲,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13+,616,75,224,62,68,1840
5515,Burn My Soul,POPS＆アニメ,BUDDiES,DX,BASIC,4,184,14,4,14,2,248
5516,Burn My Soul,POPS＆アニメ,BUDDiES,DX,ADVANCED,7+,294,23,9,30,10,447
5517,Burn My Soul,POPS＆アニメ,BUDDiES,DX,EXPERT,10,440,42,47,25,29,835
5518,Burn My Soul,POPS＆アニメ,BUDDiES,DX,MASTER,12+,569,16,144,20,58,1343
5519,ぽわわん劇場,maimai,BUDDiES,DX,BASIC,5,176,13,8,17,5,268
5520,ぽわわん劇場,maimai,BUDDiES,DX,ADVANCED,7+,314,16,16,29,6,453
5521,ぽわわん劇場,maimai,BUDDiES,DX,EXPERT,11,461,45,65,27,19,868
5522,ぽわわん劇場,maimai,BUDDiES,DX,MASTER,13,498,86,112,58,46,1294
5523,my flow,maimai,BUDDiES,DX,BASIC,4,123,15,6,6,6,207
5524,my flow,maimai,BUDDiES,DX,ADVANCED,7+,256,6,10,24,8,362
5525,my flow,maimai,BUDDiES,DX,EXPERT,11,323,43,62,28,37,808
5526,my flow,maimai,BUDDiES,DX,MASTER,13+,443,62,58,59,61,1105
5527,POWER OF UNITY,maimai,BUDDiES,DX,BASIC,5,213,15,3,6,5,283
5528,POWER OF UNITY,maimai,BUDDiES,DX,ADVANCED,8,326,18,4,29,8,443
5529,POWER OF UNITY,maimai,BUDDiES,DX,EXPERT,12,434,35,32,17,45,842
5530,POWER OF UNITY,maimai,BUDDiES,DX,MASTER,13+,651,15,93,74,80,1434
5531,Energizing Flame,maimai,BUDDiES,DX,BASIC,6,213,11,12,7,15,353
5532,Energizing Flame,maimai,BUDDiES,DX,ADVANCED,8,318,20,15,22,13,490
5533,Energizing Flame,maimai,BUDDiES,DX,EXPERT,12+,469,103,53,55,66,1219
5534,Energizing Flame,maimai,BUDDiES,DX,MASTER,14,666,36,104,59,101,1614
5535,KHYMΞXΛ,maimai,BUDDiES,DX,BASIC,6,246,13,4,7,12,351
5536,KHYMΞXΛ,maimai,BUDDiES,DX,ADVANCED,8+,342,21,12,22,8,482
5537,KHYMΞXΛ,maimai,BUDDiES,DX,EXPERT,12+,402,73,21,24,91,1090
5538,KHYMΞXΛ,maimai,BUDDiES,DX,MASTER,14+,672,84,56,19,150,1777
5539,with U,ゲーム＆バラエティ,BUDDiES,DX,BASIC,4,164,11,8,14,20,324
5540,with U,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7+,228,23,8,30,6,358
5541,with U,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12,481,41,19,43,33,828
5542,with U,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13,445,162,86,60,44,1307
5543,Love Kills U,ゲーム＆バラエティ,BUDDiES,DX,BASIC,3,102,24,4,16,14,248
5544,Love Kills U,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7+,276,20,8,28,6,398
5545,Love Kills U,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,10+,396,54,34,10,19,711
5546,Love Kills U,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13,469,63,42,72,130,1443
5547,DANGEROOOOUS JUNGLE,ゲーム＆バラエティ,BUDDiES,DX,BASIC,4,124,14,8,32,15,283
5548,DANGEROOOOUS JUNGLE,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7+,262,23,6,27,10,403
5549,DANGEROOOOUS JUNGLE,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,11+,363,66,49,13,62,965
5550,DANGEROOOOUS JUNGLE,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13+,711,56,96,72,57,1468
5551,天使光輪,ゲーム＆バラエティ,BUDDiES,DX,BASIC,6,242,14,7,21,24,432
5552,天使光輪,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,8,372,16,8,16,6,474
5553,天使光輪,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12+,453,79,61,15,87,1244
5554,天使光輪,ゲーム＆バラエティ,BUDDiES,DX,MASTER,14,749,57,116,67,75,1653
5555,I’m Here (feat. Merry Kirk-Holmes),ゲーム＆バラエティ,BUDDiES,DX,BASIC,4,132,12,8,16,3,211
5556,I’m Here (feat. Merry Kirk-Holmes),ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7,264,22,12,14,4,378
5557,I’m Here (feat. Merry Kirk-Holmes),ゲーム＆バラエティ,BUDDiES,DX,EXPERT,10,359,78,34,22,38,829
5558,I’m Here (feat. Merry Kirk-Holmes),ゲーム＆バラエティ,BUDDiES,DX,MASTER,13,538,32,118,12,41,1173
5559,story,POPS＆アニメ,BUDDiES,DX,BASIC,3,73,12,2,7,1,115
5560,story,POPS＆アニメ,BUDDiES,DX,ADVANCED,7+,174,20,6,14,4,266
5561,story,POPS＆アニメ,BUDDiES,DX,EXPERT,10+,258,34,44,9,27,602
5562,story,POPS＆アニメ,BUDDiES,DX,MASTER,12,352,19,66,30,24,738
5563,トンデモワンダーズ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,133,3,6,21,4,198
5564,トンデモワンダーズ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,7,241,17,6,22,10,365
5565,トンデモワンダーズ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,321,76,16,24,20,645
5566,トンデモワンダーズ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13+,518,91,88,41,46,1235
5567,PinqPiq (xovevox Remix),オンゲキ＆CHUNITHM,BUDDiES,DX,BASIC,4,152,11,10,16,4,240
5568,PinqPiq (xovevox Remix),オンゲキ＆CHUNITHM,BUDDiES,DX,ADVANCED,6,275,19,8,28,6,395
5569,PinqPiq (xovevox Remix),オンゲキ＆CHUNITHM,BUDDiES,DX,EXPERT,11,411,70,53,10,34,890
5570,PinqPiq (xovevox Remix),オンゲキ＆CHUNITHM,BUDDiES,DX,MASTER,13+,726,132,41,17,24,1250
5571,神威,ゲーム＆バラエティ,BUDDiES,DX,BASIC,6,306,12,4,9,11,406
5572,神威,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,8+,362,26,8,14,6,482
5573,神威,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12+,571,160,25,58,28,1164
5574,神威,ゲーム＆バラエティ,BUDDiES,DX,MASTER,14+,883,93,94,155,38,1696
5575,ozma,ゲーム＆バラエティ,BUDDiES,DX,BASIC,6,202,17,8,30,1,295
5576,ozma,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,8+,376,19,6,20,4,472
5577,ozma,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12+,413,89,46,55,20,884
5578,ozma,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13+,482,131,80,61,38,1235
5579,月面基地,ゲーム＆バラエティ,BUDDiES,DX,BASIC,5,213,8,8,8,10,311
5580,月面基地,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,7+,264,36,16,30,2,424
5581,月面基地,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12,142,113,56,53,3,604
5582,月面基地,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13+,677,66,50,85,22,1154
5583,Apollo,オンゲキ＆CHUNITHM,BUDDiES,DX,BASIC,7,268,11,9,19,10,386
5584,Apollo,オンゲキ＆CHUNITHM,BUDDiES,DX,ADVANCED,8+,330,29,6,29,6,465
5585,Apollo,オンゲキ＆CHUNITHM,BUDDiES,DX,EXPERT,13,718,64,42,17,19,1084
5586,Apollo,オンゲキ＆CHUNITHM,BUDDiES,DX,MASTER,14+,866,113,90,53,89,1860
5587,raputa,maimai,BUDDiES,DX,BASIC,7,277,14,12,26,10,417
5588,raputa,maimai,BUDDiES,DX,ADVANCED,8+,351,30,12,30,1,482
5589,raputa,maimai,BUDDiES,DX,EXPERT,13+,612,89,33,91,63,1295
5590,raputa,maimai,BUDDiES,DX,MASTER,14+,992,116,102,29,77,1944
5591,フェイクフェイス・フェイルセイフ,maimai,BUDDiES,DX,BASIC,5,156,16,10,12,11,285
5592,フェイクフェイス・フェイルセイフ,maimai,BUDDiES,DX,ADVANCED,7+,273,35,5,13,9,416
5593,フェイクフェイス・フェイルセイフ,maimai,BUDDiES,DX,EXPERT,11+,426,65,83,24,56,1109
5594,フェイクフェイス・フェイルセイフ,maimai,BUDDiES,DX,MASTER,13+,640,35,108,64,36,1278
5595,ふらふらふら、,maimai,BUDDiES,DX,BASIC,3,116,16,4,12,8,212
5596,ふらふらふら、,maimai,BUDDiES,DX,ADVANCED,7+,275,14,12,14,10,403
5597,ふらふらふら、,maimai,BUDDiES,DX,EXPERT,11,354,43,42,10,19,671
5598,ふらふらふら、,maimai,BUDDiES,DX,MASTER,13+,625,17,114,29,20,1130
5599,シックスプラン,maimai,BUDDiES,DX,BASIC,2,97,13,6,15,5,181
5600,シックスプラン,maimai,BUDDiES,DX,ADVANCED,6,205,10,11,27,5,310
5601,シックスプラン,maimai,BUDDiES,DX,EXPERT,9,264,52,22,18,19,547
5602,シックスプラン,maimai,BUDDiES,DX,MASTER,13,447,28,92,29,36,988
5603,フタタビ,maimai,BUDDiES,DX,BASIC,2,110,12,4,9,4,175
5604,フタタビ,maimai,BUDDiES,DX,ADVANCED,6,211,21,7,30,8,344
5605,フタタビ,maimai,BUDDiES,DX,EXPERT,11,306,35,59,30,20,683
5606,フタタビ,maimai,BUDDiES,DX,MASTER,13,573,24,97,11,27,1058
5607,RAD DOGS,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,113,11,4,14,6,191
5608,RAD DOGS,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,193,13,10,27,6,306
5609,RAD DOGS,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,280,58,29,7,30,640
5610,RAD DOGS,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13,505,37,93,16,13,939
5611,アイディスマイル,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,105,11,4,13,3,167
5612,アイディスマイル,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,7,227,24,4,41,6,358
5613,アイディスマイル,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,9+,217,38,30,22,11,460
5614,アイディスマイル,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,282,75,68,67,18,793
5615,にっこり^^調査隊のテーマ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,131,11,4,7,8,212
5616,にっこり^^調査隊のテーマ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,222,32,6,24,6,358
5617,にっこり^^調査隊のテーマ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,354,46,29,9,50,792
5618,にっこり^^調査隊のテーマ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,345,110,109,67,78,1349
5619,ずんだもんの朝食　〜目覚ましずんラップ〜,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,131,12,4,7,5,199
5620,ずんだもんの朝食　〜目覚ましずんラップ〜,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,8,245,22,4,50,14,421
5621,ずんだもんの朝食　〜目覚ましずんラップ〜,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10+,430,36,11,20,14,625
5622,ずんだもんの朝食　〜目覚ましずんラップ〜,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13,337,87,70,219,16,1020
5623,あなたは世界の終わりにずんだを食べるのだ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,2,99,13,4,19,2,166
5624,あなたは世界の終わりにずんだを食べるのだ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,218,16,6,28,6,326
5625,あなたは世界の終わりにずんだを食べるのだ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,9+,311,32,25,2,38,642
5626,あなたは世界の終わりにずんだを食べるのだ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,385,84,90,40,20,963
5627,HUMANBORG,POPS＆アニメ,BUDDiES,DX,BASIC,4,169,17,8,21,4,268
5628,HUMANBORG,POPS＆アニメ,BUDDiES,DX,ADVANCED,7,287,32,9,29,2,417
5629,HUMANBORG,POPS＆アニメ,BUDDiES,DX,EXPERT,12,387,124,68,3,32,1002
5630,HUMANBORG,POPS＆アニメ,BUDDiES,DX,MASTER,13+,651,159,1,186,30,1308
5631,ULTRA POWER,POPS＆アニメ,BUDDiES,DX,BASIC,3,139,15,4,7,16,268
5632,ULTRA POWER,POPS＆アニメ,BUDDiES,DX,ADVANCED,6,225,19,6,30,10,361
5633,ULTRA POWER,POPS＆アニメ,BUDDiES,DX,EXPERT,11,335,24,43,59,47,806
5634,ULTRA POWER,POPS＆アニメ,BUDDiES,DX,MASTER,13,485,118,65,44,68,1300
5635,The Great Banquet,maimai,BUDDiES,DX,BASIC,4,205,15,7,11,8,307
5636,The Great Banquet,maimai,BUDDiES,DX,ADVANCED,8,306,29,2,28,6,428
5637,The Great Banquet,maimai,BUDDiES,DX,EXPERT,11,338,75,50,12,43,865
5638,The Great Banquet,maimai,BUDDiES,DX,MASTER,14,715,52,131,10,45,1447
5639,Redemption,maimai,BUDDiES,DX,BASIC,4,132,9,10,24,6,234
5640,Redemption,maimai,BUDDiES,DX,ADVANCED,7+,244,29,9,30,10,409
5641,Redemption,maimai,BUDDiES,DX,EXPERT,11+,320,50,48,26,15,665
5642,Redemption,maimai,BUDDiES,DX,MASTER,13+,686,6,49,36,36,1061
5643,Ether Second,maimai,BUDDiES,DX,BASIC,4,138,22,4,8,6,232
5644,Ether Second,maimai,BUDDiES,DX,ADVANCED,7+,242,18,6,30,4,346
5645,Ether Second,maimai,BUDDiES,DX,EXPERT,11+,337,82,55,42,3,723
5646,Ether Second,maimai,BUDDiES,DX,MASTER,13+,636,75,59,24,61,1292
5647,Straight into the lights,maimai,BUDDiES,DX,BASIC,4,158,30,4,19,9,294
5648,Straight into the lights,maimai,BUDDiES,DX,ADVANCED,8,286,27,7,22,6,413
5649,Straight into the lights,maimai,BUDDiES,DX,EXPERT,12,310,81,40,40,51,887
5650,Straight into the lights,maimai,BUDDiES,DX,MASTER,14+,777,62,87,121,64,1603
5651,渦状銀河のシンフォニエッタ,maimai,BUDDiES,DX,BASIC,3,101,15,7,18,10,220
5652,渦状銀河のシンフォニエッタ,maimai,BUDDiES,DX,ADVANCED,8,247,39,30,56,13,536
5653,渦状銀河のシンフォニエッタ,maimai,BUDDiES,DX,EXPERT,11+,385,78,46,9,40,888
5654,渦状銀河のシンフォニエッタ,maimai,BUDDiES,DX,MASTER,14+,801,87,66,238,22,1521
5655,渦状銀河のシンフォニエッタ,maimai,BUDDiES,STD,BASIC,5,183,25,8,0,11,312
5656,渦状銀河のシンフォニエッタ,maimai,BUDDiES,STD,ADVANCED,9,321,34,10,0,14,489
5657,渦状銀河のシンフォニエッタ,maimai,BUDDiES,STD,EXPERT,12+,464,67,47,0,46,969
5658,渦状銀河のシンフォニエッタ,maimai,BUDDiES,STD,MASTER,14,680,71,159,0,21,1404
5659,ジェヘナ,niconico＆ボーカロイド,BUDDiES,DX,BASIC,2,79,15,4,12,5,158
5660,ジェヘナ,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,236,20,6,28,6,352
5661,ジェヘナ,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,9+,313,70,44,8,10,643
5662,ジェヘナ,niconico＆ボーカロイド,BUDDiES,DX,MASTER,13,635,54,65,18,41,1161
5663,ツギハギスタッカート,niconico＆ボーカロイド,BUDDiES,DX,BASIC,1,89,7,5,14,1,137
5664,ツギハギスタッカート,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,228,24,6,25,2,329
5665,ツギハギスタッカート,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,9,287,75,37,14,12,622
5666,ツギハギスタッカート,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,375,49,67,101,7,810
5667,HANIPAGANDA,東方Project,BUDDiES,DX,BASIC,4,141,9,8,20,5,228
5668,HANIPAGANDA,東方Project,BUDDiES,DX,ADVANCED,7,246,28,6,28,4,368
5669,HANIPAGANDA,東方Project,BUDDiES,DX,EXPERT,11+,353,63,30,30,32,759
5670,HANIPAGANDA,東方Project,BUDDiES,DX,MASTER,13+,557,85,92,26,82,1439
5671,Rush-Hour,ゲーム＆バラエティ,BUDDiES,DX,BASIC,4,142,23,4,16,2,226
5672,Rush-Hour,ゲーム＆バラエティ,BUDDiES,DX,ADVANCED,8+,305,31,6,12,6,427
5673,Rush-Hour,ゲーム＆バラエティ,BUDDiES,DX,EXPERT,12,392,48,37,56,58,945
5674,Rush-Hour,ゲーム＆バラエティ,BUDDiES,DX,MASTER,13+,578,83,106,95,32,1317
5675,Ring,オンゲキ＆CHUNITHM,BUDDiES,DX,BASIC,2,135,13,4,6,3,194
5676,Ring,オンゲキ＆CHUNITHM,BUDDiES,DX,ADVANCED,6,202,28,6,16,8,332
5677,Ring,オンゲキ＆CHUNITHM,BUDDiES,DX,EXPERT,9+,299,65,47,12,7,617
5678,Ring,オンゲキ＆CHUNITHM,BUDDiES,DX,MASTER,12+,501,39,77,24,14,904
5679,インパアフェクシオン・ホワイトガアル,オンゲキ＆CHUNITHM,BUDDiES,DX,BASIC,4,165,20,8,11,5,265
5680,インパアフェクシオン・ホワイトガアル,オンゲキ＆CHUNITHM,BUDDiES,DX,ADVANCED,7+,352,36,4,19,6,485
5681,インパアフェクシオン・ホワイトガアル,オンゲキ＆CHUNITHM,BUDDiES,DX,EXPERT,11,457,82,39,19,62,1067
5682,インパアフェクシオン・ホワイトガアル,オンゲキ＆CHUNITHM,BUDDiES,DX,MASTER,14,818,39,172,11,27,1558
5683,WE'RE BACK!!,オンゲキ＆CHUNITHM,BUDDiES,DX,BASIC,4,158,14,6,16,14,290
5684,WE'RE BACK!!,オンゲキ＆CHUNITHM,BUDDiES,DX,ADVANCED,8,306,16,6,28,8,424
5685,WE'RE BACK!!,オンゲキ＆CHUNITHM,BUDDiES,DX,EXPERT,12,489,47,56,26,30,927
5686,WE'RE BACK!!,オンゲキ＆CHUNITHM,BUDDiES,DX,MASTER,14,730,78,89,32,32,1345
5687,系ぎて,maimai,BUDDiES,DX,BASIC,7,282,26,8,14,14,442
5688,系ぎて,maimai,BUDDiES,DX,ADVANCED,10,474,28,4,25,8,607
5689,系ぎて,maimai,BUDDiES,DX,EXPERT,13+,525,43,82,53,39,1105
5690,系ぎて,maimai,BUDDiES,DX,MASTER,14+,862,59,73,118,88,1757
5691,系ぎて,maimai,BUDDiES,DX,Re:MASTER,15,1100,40,70,90,100,1980
5692,QUEEN,niconico＆ボーカロイド,BUDDiES,DX,BASIC,3,134,7,4,16,8,216
5693,QUEEN,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,203,37,4,41,4,350
5694,QUEEN,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10,410,33,32,16,19,683
5695,QUEEN,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,555,59,116,35,12,1116
5696,天使の翼。,niconico＆ボーカロイド,BUDDiES,DX,BASIC,2,117,10,6,8,5,188
5697,天使の翼。,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,6,201,15,6,8,8,297
5698,天使の翼。,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,9+,252,49,45,18,40,703
5699,天使の翼。,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,517,23,87,20,56,1124
5700,さよならプリンセス,niconico＆ボーカロイド,BUDDiES,DX,BASIC,4,128,15,4,16,4,206
5701,さよならプリンセス,niconico＆ボーカロイド,BUDDiES,DX,ADVANCED,7,248,13,8,46,3,359
5702,さよならプリンセス,niconico＆ボーカロイド,BUDDiES,DX,EXPERT,10+,418,55,23,40,36,817
5703,さよならプリンセス,niconico＆ボーカロイド,BUDDiES,DX,MASTER,12+,496,61,89,14,45,1124
5704,エスオーエス,maimai,BUDDiES PLUS,DX,BASIC,5,170,14,8,8,8,270
5705,エスオーエス,maimai,BUDDiES PLUS,DX,ADVANCED,7+,344,22,4,24,8,464
5706,エスオーエス,maimai,BUDDiES PLUS,DX,EXPERT,10+,496,40,49,23,89,1191
5707,エスオーエス,maimai,BUDDiES PLUS,DX,MASTER,13+,659,21,188,67,47,1567
5708,のじゃロリック,maimai,BUDDiES PLUS,DX,BASIC,3,137,10,8,8,6,219
5709,のじゃロリック,maimai,BUDDiES PLUS,DX,ADVANCED,7,262,7,10,48,12,414
5710,のじゃロリック,maimai,BUDDiES PLUS,DX,EXPERT,10,387,50,42,16,36,809
5711,のじゃロリック,maimai,BUDDiES PLUS,DX,MASTER,13,549,50,79,22,68,1248
5712,Edelweiss,maimai,BUDDiES PLUS,DX,BASIC,5,145,20,5,30,3,245
5713,Edelweiss,maimai,BUDDiES PLUS,DX,ADVANCED,8,243,19,9,21,2,339
5714,Edelweiss,maimai,BUDDiES PLUS,DX,EXPERT,11+,425,50,28,41,7,685
5715,Edelweiss,maimai,BUDDiES PLUS,DX,MASTER,13+,578,68,84,89,22,1165
5716,QuiQ,maimai,BUDDiES PLUS,DX,BASIC,6,222,13,4,6,6,296
5717,QuiQ,maimai,BUDDiES PLUS,DX,ADVANCED,8+,339,24,18,16,9,502
5718,QuiQ,maimai,BUDDiES PLUS,DX,EXPERT,12+,549,100,41,28,22,1010
5719,QuiQ,maimai,BUDDiES PLUS,DX,MASTER,14,880,26,119,27,56,1596
5720,Λzure Vixen,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,BASIC,6,239,15,8,14,8,347
5721,Λzure Vixen,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,ADVANCED,8,338,22,6,28,6,458
5722,Λzure Vixen,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,EXPERT,13,535,63,58,29,54,1134
5723,Λzure Vixen,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,MASTER,14+,1039,58,87,39,66,1785
5724,MarbleBlue.,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,BASIC,6,187,21,4,33,3,289
5725,MarbleBlue.,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,ADVANCED,8,344,25,6,14,8,466
5726,MarbleBlue.,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,EXPERT,12+,475,62,63,52,31,995
5727,MarbleBlue.,オンゲキ＆CHUNITHM,BUDDiES PLUS,DX,MASTER,14,796,73,79,56,58,1525
5728,INTERNET YAMERO,POPS＆アニメ,BUDDiES PLUS,DX,BASIC,4,171,19,6,20,6,277
5729,INTERNET YAMERO,POPS＆アニメ,BUDDiES PLUS,DX,ADVANCED,7+,303,42,10,21,13,503
5730,INTERNET YAMERO,POPS＆アニメ,BUDDiES PLUS,DX,EXPERT,10+,426,135,18,76,44,1046
5731,INTERNET YAMERO,POPS＆アニメ,BUDDiES PLUS,DX,MASTER,11+,489,79,91,48,40,1168
5732,INTERNET YAMERO,POPS＆アニメ,BUDDiES PLUS,DX,Re:MASTER,13+,560,55,127,133,200,2184
5733,過去を喰らう,POPS＆アニメ,BUDDiES PLUS,DX,BASIC,4,145,17,8,14,6,247
5734,過去を喰らう,POPS＆アニメ,BUDDiES PLUS,DX,ADVANCED,7,319,20,3,13,8,421
5735,過去を喰らう,POPS＆アニメ,BUDDiES PLUS,DX,EXPERT,10,366,47,32,33,28,729
5736,過去を喰らう,POPS＆アニメ,BUDDiES PLUS,DX,MASTER,13,596,43,108,0,22,1116
5737,強風オールバック,niconico＆ボーカロイド,BUDDiES PLUS,DX,BASIC,2,109,10,2,24,4,179
5738,強風オールバック,niconico＆ボーカロイド,BUDDiES PLUS,DX,ADVANCED,6,224,15,11,10,6,327
5739,強風オールバック,niconico＆ボーカロイド,BUDDiES PLUS,DX,EXPERT,9+,406,35,15,42,10,613
5740,強風オールバック,niconico＆ボーカロイド,BUDDiES PLUS,DX,MASTER,12+,363,38,98,50,31,938
